# x	AxA	BxB	3Ax4B	4Ax3B
4.409600000002821616e+03 9.999998386073104539e-01 9.999999860125760032e-01 1.000000043728822341e+00 9.999998317953912030e-01
4.411200000002821980e+03 9.999997976738632666e-01 9.999999735593981809e-01 1.000000053985126813e+00 9.999998226361450637e-01
4.412800000002822344e+03 9.999998125392424164e-01 9.999999571500480799e-01 1.000000049059949436e+00 9.999998414925037604e-01
4.414400000002822708e+03 9.999998490279592422e-01 9.999999339979696034e-01 1.000000046926293740e+00 9.999998649207297863e-01
4.416000000002823072e+03 9.999998607719430277e-01 9.999999174498395149e-01 1.000000055793832443e+00 9.999999043769296492e-01
4.417600000002823435e+03 9.999998271381038695e-01 9.999999090015747605e-01 1.000000050428420106e+00 9.999999607421490300e-01
4.419200000002823799e+03 9.999998002486811810e-01 9.999998963314714606e-01 1.000000031842561699e+00 1.000000025556239347e+00
4.420800000002824163e+03 9.999998129364344734e-01 9.999998992250828111e-01 1.000000002744475314e+00 1.000000076294214058e+00
4.422400000002824527e+03 9.999998602889251798e-01 9.999999186157977338e-01 9.999999718784160496e-01 1.000000097457956372e+00
4.424000000002824891e+03 9.999999016082325998e-01 9.999999435586953700e-01 9.999999451163243958e-01 1.000000103892712433e+00
4.425600000002825254e+03 9.999999120562808042e-01 9.999999623871823617e-01 9.999999511482268177e-01 1.000000098614357125e+00
4.427200000002825618e+03 9.999999052735141225e-01 9.999999723604865443e-01 9.999999835749096011e-01 1.000000084622615137e+00
4.428800000002825982e+03 9.999998959067878390e-01 9.999999817371884037e-01 9.999999992696559925e-01 1.000000066544929789e+00
4.430400000002826346e+03 9.999998971372532353e-01 1.000000000491302332e+00 9.999999999472783951e-01 1.000000048325874413e+00
4.432000000002826710e+03 9.999998964400429458e-01 1.000000032835586028e+00 9.999999959178056397e-01 1.000000017045365119e+00
4.433600000002827073e+03 9.999998958156167683e-01 1.000000065287409923e+00 9.999999799919290222e-01 9.999999798632038805e-01
4.435200000002827437e+03 9.999998950428202749e-01 1.000000086608024530e+00 9.999999568009469986e-01 9.999999624224873429e-01
4.436800000002827801e+03 9.999998831891161455e-01 1.000000085678699691e+00 9.999999582839482759e-01 9.999999625609726772e-01
4.438400000002828165e+03 9.999998750647733914e-01 1.000000052121417848e+00 9.999999846588542018e-01 9.999999667171328710e-01
4.440000000002828529e+03 9.999998860468776174e-01 1.000000013384852560e+00 9.999999969003040556e-01 9.999999578997492700e-01
4.441600000002828892e+03 9.999999313186239691e-01 9.999999933892183002e-01 9.999999677034896450e-01 9.999999554784383404e-01
4.443200000002829256e+03 1.000000000721954718e+00 9.999999938476666905e-01 9.999999242608192951e-01 9.999999759864779403e-01
4.444800000002829620e+03 1.000000082437552118e+00 1.000000001585892084e+00 9.999998869593478279e-01 1.000000012178495101e+00
4.446400000002829984e+03 1.000000137120830912e+00 9.999999983113218027e-01 9.999998582623433885e-01 1.000000031571146364e+00
4.448000000002830348e+03 1.000000156310868249e+00 9.999999810916240239e-01 9.999998484725041159e-01 1.000000028723017298e+00
4.449600000002830711e+03 1.000000145186118905e+00 9.999999592968698003e-01 9.999998525149230710e-01 1.000000006410556752e+00
4.451200000002831075e+03 1.000000112201426150e+00 9.999999329928190850e-01 9.999998476815805670e-01 9.999999568690007834e-01
4.452800000002831439e+03 1.000000078483494592e+00 9.999999113336477397e-01 9.999998403133253388e-01 9.999998946982303627e-01
4.454400000002831803e+03 1.000000049563028348e+00 9.999999097710399187e-01 9.999998585826599395e-01 9.999998325847743175e-01
4.456000000002832167e+03 1.000000048072697156e+00 9.999999466542817128e-01 9.999998974621957526e-01 9.999997784597666195e-01
4.457600000002832530e+03 1.000000064211120421e+00 9.999999988701790965e-01 9.999999286068548265e-01 9.999997557882128740e-01
4.459200000002832894e+03 1.000000093615910135e+00 1.000000022166040781e+00 9.999999464523914305e-01 9.999997652278698190e-01
4.460800000002833258e+03 1.000000107299717778e+00 1.000000017858170942e+00 9.999999565511653588e-01 9.999998016619697783e-01
4.462400000002833622e+03 1.000000090094950167e+00 9.999999968319441823e-01 9.999999660202926188e-01 9.999998339661482216e-01
4.464000000002833985e+03 1.000000049572590699e+00 9.999999712890955683e-01 9.999999739739707794e-01 9.999998516864578857e-01
4.465600000002834349e+03 1.000000016108609557e+00 9.999999411464761678e-01 9.999999900481261195e-01 9.999998335165556362e-01
4.467200000002834713e+03 1.000000019534752926e+00 9.999999232089152867e-01 1.000000019781209115e+00 9.999997995908077586e-01
4.468800000002835077e+03 1.000000053329708649e+00 9.999999300258954893e-01 1.000000037590319302e+00 9.999997936959256206e-01
4.470400000002835441e+03 1.000000094926894567e+00 9.999999411411129024e-01 1.000000050182035416e+00 9.999998081005683215e-01
4.472000000002835804e+03 1.000000099585279800e+00 9.999999313061579409e-01 1.000000048503239425e+00 9.999998288736640095e-01
4.473600000002836168e+03 1.000000063244772974e+00 9.999999021320683523e-01 1.000000015074694160e+00 9.999998508368062033e-01
4.475200000002836532e+03 1.000000017828200694e+00 9.999998796060634021e-01 9.999999751510365575e-01 9.999998759907262613e-01
4.476800000002836896e+03 9.999999841008454515e-01 9.999998786310037024e-01 9.999999541788978652e-01 9.999998987373681647e-01
4.478400000002837260e+03 9.999999548648506043e-01 9.999998909044280904e-01 9.999999528251304337e-01 9.999999266057194580e-01
4.480000000002837623e+03 9.999999061934989886e-01 9.999999117931462900e-01 9.999999610380690962e-01 9.999999609883651885e-01
4.481600000002837987e+03 9.999998719384597390e-01 9.999999390635626595e-01 9.999999645791598502e-01 9.999999919614658284e-01
4.483200000002838351e+03 9.999998623631500827e-01 9.999999663722730636e-01 9.999999518870729132e-01 1.000000027140047321e+00
4.484800000002838715e+03 9.999998732579417071e-01 9.999999752433955669e-01 9.999999493349198687e-01 1.000000052991618205e+00
4.486400000002839079e+03 9.999998752356438203e-01 9.999999572187744379e-01 9.999999782349028310e-01 1.000000061833973053e+00
4.488000000002839442e+03 9.999998689558680098e-01 9.999999296325213782e-01 1.000000025772762147e+00 1.000000058209850717e+00
4.489600000002839806e+03 9.999998813725372582e-01 9.999999236826897508e-01 1.000000060371702526e+00 1.000000062757687935e+00
4.491200000002840170e+03 9.999999202409258769e-01 9.999999419725115191e-01 1.000000053348483631e+00 1.000000074401384831e+00
4.492800000002840534e+03 9.999999692314557320e-01 9.999999727608853695e-01 1.000000012186502030e+00 1.000000091207134734e+00
4.494400000002840898e+03 9.999999915877695322e-01 1.000000002199961324e+00 9.999999710439482214e-01 1.000000110800620234e+00
4.496000000002841261e+03 9.999999852058443217e-01 1.000000024531291665e+00 9.999999497765427181e-01 1.000000118745550726e+00
4.497600000002841625e+03 9.999999773010737059e-01 1.000000037199844538e+00 9.999999487254959130e-01 1.000000102370327548e+00
4.499200000002841989e+03 9.999999750427260858e-01 1.000000029379348288e+00 9.999999512162272008e-01 1.000000054127320626e+00
4.500800000002842353e+03 9.999999822019205453e-01 1.000000008446602529e+00 9.999999450142257329e-01 9.999999972074848920e-01
4.502400000002842717e+03 9.999999844535951699e-01 9.999999787185988032e-01 9.999999349829183926e-01 9.999999557878127554e-01
4.504000000002843080e+03 9.999999753938103586e-01 9.999999553076770464e-01 9.999999276522156810e-01 9.999999419498807329e-01
4.505600000002843444e+03 9.999999480804478980e-01 9.999999373293692040e-01 9.999999328373053720e-01 9.999999523484645048e-01
4.507200000002843808e+03 9.999999205962993853e-01 9.999999281312523802e-01 9.999999566631010417e-01 9.999999666679347810e-01
4.508800000002844172e+03 9.999998936708212049e-01 9.999999467384544927e-01 9.999999958237940634e-01 9.999999838870684554e-01
4.510400000002844536e+03 9.999998696005660825e-01 9.999999720492246391e-01 1.000000041403952489e+00 9.999999943679881431e-01
4.512000000002844899e+03 9.999998648484795805e-01 9.999999818232760962e-01 1.000000072651987981e+00 1.000000002913779440e+00
4.513600000002845263e+03 9.999998861540169148e-01 9.999999748786596587e-01 1.000000089245547619e+00 1.000000010924758875e+00
4.515200000002845627e+03 9.999999294899311053e-01 9.999999676151496431e-01 1.000000087800064774e+00 1.000000015563846656e+00
4.516800000002845991e+03 9.999999810475238560e-01 9.999999666057214354e-01 1.000000055605243077e+00 1.000000025402788317e+00
4.518400000002846355e+03 1.000000029047813932e+00 9.999999632438278940e-01 9.999999956598615292e-01 1.000000025103980894e+00
4.520000000002846718e+03 1.000000063886969714e+00 9.999999571831260647e-01 9.999999381327282499e-01 1.000000014838728912e+00
4.521600000002847082e+03 1.000000072462139844e+00 9.999999467295358491e-01 9.999998997199118778e-01 9.999999958425548341e-01
4.523200000002847446e+03 1.000000091374378508e+00 9.999999384044909734e-01 9.999998811445924840e-01 9.999999816429685495e-01
4.524800000002847810e+03 1.000000124620459729e+00 9.999999540434405532e-01 9.999998825624411003e-01 9.999999840821512942e-01
4.526400000002848174e+03 1.000000140947099991e+00 9.999999799450035587e-01 9.999998863569904417e-01 9.999999882925079131e-01
4.528000000002848537e+03 1.000000103954034936e+00 9.999999942926529606e-01 9.999998865927250957e-01 9.999999717916014941e-01
4.529600000002848901e+03 1.000000052372390424e+00 9.999999796392727847e-01 9.999999040297341546e-01 9.999999242913953923e-01
4.531200000002849265e+03 1.000000026506541184e+00 9.999999347435027941e-01 9.999999486932193982e-01 9.999998712482389696e-01
4.532800000002849629e+03 1.000000028109097050e+00 9.999998851450689896e-01 9.999999873949265705e-01 9.999998330982007300e-01
4.534400000002849993e+03 1.000000054734138111e+00 9.999998551848138240e-01 9.999999868300185613e-01 9.999998357657371439e-01
4.536000000002850356e+03 1.000000086065177429e+00 9.999998506032838907e-01 9.999999677622041228e-01 9.999998754366667963e-01
4.537600000002850720e+03 1.000000135729224526e+00 9.999998580842419660e-01 9.999999565808355140e-01 9.999999353140177627e-01
4.539200000002851084e+03 1.000000188195103057e+00 9.999998615234529931e-01 9.999999692944265828e-01 9.999999860348994796e-01
4.540800000002851448e+03 1.000000216929215702e+00 9.999998712981161830e-01 9.999999991047736625e-01 1.000000014816825766e+00
4.542400000002851812e+03 1.000000185596693125e+00 9.999998878678371117e-01 1.000000048378033357e+00 1.000000029956622072e+00
4.544000000002852175e+03 1.000000115366416642e+00 9.999999179478654687e-01 1.000000104311712601e+00 1.000000048390731422e+00
4.545600000002852539e+03 1.000000047624108879e+00 9.999999558985392945e-01 1.000000147313094390e+00 1.000000090953846454e+00
4.547200000002852903e+03 1.000000015561874234e+00 9.999999821073871642e-01 1.000000150811302557e+00 1.000000134621130909e+00
4.548800000002853267e+03 1.000000041604070189e+00 9.999999974743332132e-01 1.000000113151877201e+00 1.000000150985536962e+00
4.550400000002853631e+03 1.000000084093675801e+00 9.999999907697402213e-01 1.000000080662669655e+00 1.000000137752333540e+00
4.552000000002853994e+03 1.000000113309305716e+00 9.999999654779059277e-01 1.000000053833215663e+00 1.000000119665460430e+00
4.553600000002854358e+03 1.000000112816273212e+00 9.999999344514343136e-01 1.000000019798996664e+00 1.000000108150457034e+00
4.555200000002854722e+03 1.000000121250492535e+00 9.999999236514606205e-01 9.999999877259446723e-01 1.000000076422741246e+00
4.556800000002855086e+03 1.000000152926345365e+00 9.999999520895144212e-01 9.999999712241964822e-01 1.000000037261709496e+00
4.558400000002855450e+03 1.000000179834914737e+00 9.999999982021781086e-01 9.999999711995739560e-01 1.000000011011618950e+00
4.560000000002855813e+03 1.000000210280194368e+00 1.000000045203301102e+00 9.999999690998143675e-01 1.000000004681855348e+00
4.561600000002856177e+03 1.000000231775311388e+00 1.000000076753416289e+00 9.999999555111397376e-01 1.000000002687314149e+00
4.563200000002856541e+03 1.000000230292845016e+00 1.000000094092278635e+00 9.999999347598412802e-01 9.999999902882548142e-01
4.564800000002856905e+03 1.000000191533342742e+00 1.000000108168827229e+00 9.999999048564393034e-01 9.999999859410202419e-01
4.566400000002857269e+03 1.000000153827353078e+00 1.000000106908335962e+00 9.999998649390609007e-01 9.999999899019499372e-01
4.568000000002857632e+03 1.000000129178312935e+00 1.000000092203546576e+00 9.999998243729999459e-01 1.000000013284659817e+00
4.569600000002857996e+03 1.000000111977344064e+00 1.000000060240537669e+00 9.999998110558333542e-01 1.000000043243350012e+00
4.571200000002858360e+03 1.000000105170923304e+00 1.000000014615198829e+00 9.999998214222738380e-01 1.000000076943352800e+00
4.572800000002858724e+03 1.000000093722189787e+00 9.999999724262328415e-01 9.999998313651814463e-01 1.000000102917230071e+00
4.574400000002859088e+03 1.000000071776340649e+00 9.999999560525203446e-01 9.999998466708459599e-01 1.000000096646820325e+00
4.576000000002859451e+03 1.000000057517946406e+00 9.999999653876504579e-01 9.999998679485551101e-01 1.000000064693754132e+00
4.577600000002859815e+03 1.000000060874593588e+00 9.999999827349689285e-01 9.999998855734072434e-01 1.000000034366661072e+00
4.579200000002860179e+03 1.000000080347582143e+00 9.999999910825828620e-01 9.999999066239245726e-01 1.000000025202138598e+00
4.580800000002860543e+03 1.000000096586377563e+00 9.999999786930240386e-01 9.999999178297876989e-01 1.000000021898182601e+00
4.582400000002860907e+03 1.000000110344944959e+00 9.999999482795041139e-01 9.999999117654688741e-01 1.000000025385982649e+00
4.584000000002861270e+03 1.000000101509496364e+00 9.999999271049644367e-01 9.999998981030788769e-01 1.000000028936342211e+00
4.585600000002861634e+03 1.000000064840314007e+00 9.999999353039321637e-01 9.999998797984633869e-01 1.000000035371084950e+00
4.587200000002861998e+03 9.999999943622289722e-01 9.999999606733567248e-01 9.999998667221671189e-01 1.000000055773628826e+00
4.588800000002862362e+03 9.999999448369701893e-01 9.999999940740464943e-01 9.999998674082090089e-01 1.000000093711855609e+00
4.590400000002862726e+03 9.999999590806143424e-01 1.000000008026121767e+00 9.999999002855104457e-01 1.000000137652231613e+00
4.592000000002863089e+03 1.000000017098254368e+00 1.000000002411326028e+00 9.999999402392736325e-01 1.000000160975918817e+00
4.593600000002863453e+03 1.000000082380049893e+00 9.999999922613194148e-01 9.999999681212363711e-01 1.000000169358382429e+00
4.595200000002863817e+03 1.000000118595540055e+00 9.999999853389658355e-01 9.999999947981709214e-01 1.000000157550725577e+00
4.596800000002864181e+03 1.000000136793452787e+00 9.999999830142628499e-01 1.000000029490197839e+00 1.000000132566581490e+00
4.598400000002864545e+03 1.000000130169981238e+00 9.999999688028778921e-01 1.000000058782499757e+00 1.000000117405841937e+00
4.600000000002864908e+03 1.000000111116010393e+00 9.999999540951914900e-01 1.000000062441327664e+00 1.000000124625549436e+00
4.601600000002865272e+03 1.000000087711627961e+00 9.999999496969314006e-01 1.000000042298010872e+00 1.000000150558074896e+00
4.603200000002865636e+03 1.000000079577769041e+00 9.999999390347703576e-01 1.000000005363508748e+00 1.000000175213621612e+00
4.604800000002866000e+03 1.000000076400248350e+00 9.999999298219430788e-01 9.999999743625179738e-01 1.000000184789381130e+00
4.606400000002866364e+03 1.000000046822094868e+00 9.999999255539416820e-01 9.999999526803788896e-01 1.000000163297452671e+00
4.608000000002866727e+03 9.999999793884286614e-01 9.999999303918492011e-01 9.999999389634109948e-01 1.000000117833005131e+00
4.609600000002867091e+03 9.999999028535651036e-01 9.999999289683849657e-01 9.999999398202079615e-01 1.000000072377528415e+00
4.611200000002867455e+03 9.999998796199647266e-01 9.999999120872918867e-01 9.999999421987664228e-01 1.000000043081910706e+00
4.612800000002867819e+03 9.999999223630571255e-01 9.999998860225695063e-01 9.999999232142595673e-01 1.000000034562462892e+00
